iteration,logLikelihood,logPrior,theta,mutation_rate,infection_rate,1,2,3,4,5,6,7,8,9,10,1_InfTime,2_InfTime,3_InfTime,4_InfTime,5_InfTime,6_InfTime,7_InfTime,8_InfTime,9_InfTime,10_InfTime
85000,-1037.1140478996062,8.201382256058617,1.0260140848114523e-6,1.212290797044749e-5,3.4961813452103874,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11648031067104507,0.8073017059095506,1.2501982774553917,1.3883408944143305,1.9448111851395549,0.8072700605194945,2.6995967772422076,2.9147817975369565
86000,-1035.287348538641,9.653316341725313,1.65140517251366e-7,1.3911404694225169e-5,4.2636463061498855,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1268902179201159,0.8072836327384473,1.2501982774553917,1.6152284501963992,1.9448111851395549,0.807268530036249,2.725608849153435,2.8492534922088133
87000,-1035.9385883751224,11.875907403050382,5.045242558923984e-7,1.1729944165591876e-5,3.040965918631565,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1071143090891882,0.8072793476522798,1.2501982774553917,1.4378906725067953,1.9448111851395549,0.8072638709574976,2.725608849153435,2.9249375037930285
88000,-1036.1540059381218,11.448485174549326,2.1171125632861558e-7,1.7418313094693277e-5,3.7642489443904465,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1276818964968263,0.8072304408828447,1.2501982774553917,1.5779536491079444,1.9448111851395549,0.8071376956249992,2.725608849153435,2.9249375037930285
89000,-1037.7240854176034,8.323850870099688,5.957790415963743e-7,1.1693319144707936e-5,2.929248092784038,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2274974542345466,0.8072086568112218,1.2501982774553917,1.4587468935392875,1.8917207141645498,0.8072192304455328,2.720898936196765,2.9255641961935592
90000,-1035.7221861254984,14.696477869608922,3.4208227152937106e-8,1.5240474777838826e-5,1.1457451880780636,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09274373641362427,0.8072790318679639,1.2501982774553917,1.3708647379259258,1.9449027283741436,0.8074031626796201,2.727228734925581,2.9255641961935592
91000,-1036.09461263925,16.252577429242518,4.1254955362575585e-7,1.608493826413289e-5,2.3828475082243834,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20605851090795674,0.8073027130557506,1.2501982774553917,1.6282020082696933,1.9449027283741436,0.807383803772066,2.727228734925581,2.903245413536701
92000,-1035.7982317258238,13.311312502755136,7.683634568700104e-7,1.3234983217695558e-5,1.4642257898266124,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0320684156913232,0.8072173254498324,1.2501982774553917,1.5927512128401116,1.940520850390635,0.807400263795746,2.727228734925581,2.865279725067465
93000,-1035.8195212480935,15.24676782410306,6.990593461648846e-8,1.2072336098036777e-5,2.623987341777113,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11233185174954179,0.8073294281300133,1.2501982774553917,1.6067246107377757,1.9440064749572805,0.8071740205620945,2.727228734925581,2.899024394672935
94000,-1037.5861106379366,10.895429756478194,1.8825239252007403e-6,1.1564309016457152e-5,2.866080723903204,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.017725635855573754,0.8072948973175866,1.2472776058128103,1.5836702842431407,1.9440064749572805,0.8073726753358006,2.727228734925581,2.915880552397931
95000,-1034.528221421537,9.444672494028927,1.464253074214939e-7,1.4241507460458598e-5,3.526194880468741,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.17362188283347935,0.8073108768320214,1.096661579228883,1.646241674891571,1.9440064749572805,0.8070973027763979,2.727228734925581,2.915880552397931
96000,-1038.0642037994076,10.306926832726068,1.220985371785259e-6,8.903146377140343e-6,2.378553181701432,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.138762716325232,0.8071339980765079,0.9599508359430584,1.6429573825916535,1.945336566249532,0.8072183186444087,2.727228734925581,2.901648351738631
97000,-1035.6049696695097,13.378517751458507,7.542846045065341e-7,1.4747542557366614e-5,2.2409541287990185,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.050518138130245964,0.8072546609055048,1.248282482391472,1.6300719736612304,1.945336566249532,0.807188856229603,2.727228734925581,2.916343214890671
98000,-1041.5517020670802,9.48899488644818,1.112022653532246e-6,1.437363742558297e-5,1.554684035140281,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20395143822743775,0.8073125929256709,1.248282482391472,1.4801493150918394,1.945336566249532,0.8073386361277212,2.727228734925581,2.6680086265868055
99000,-1035.9327786606111,11.266587996954833,9.30365781232867e-7,1.2837003084709127e-5,2.895851707649072,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.021226377954044705,0.8073464383313922,1.2131761326640487,1.64822521490917,1.945336566249532,0.807099989537864,2.727228734925581,2.855779190468535
100000,-1034.57936171704,8.70769681476687,1.3754018779183053e-7,1.3478364489125655e-5,2.6263720046387586,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.16875163093426404,0.8073419220421467,1.1296961002332473,1.5356734450999345,1.945336566249532,0.8073861984730304,2.727228734925581,2.9085898003986053
101000,-1041.8836682760618,11.006134841932838,3.3442522057873756e-6,7.229411680211432e-6,1.6541887472852617,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20523053919571474,0.8072975376530931,1.239815797484984,1.6325594870729874,1.9393292118686118,0.807357485137974,2.727228734925581,2.9175740915405877
102000,-1037.092909867129,12.21840212362978,1.4997944190948675e-6,1.3231737622996889e-5,1.427148122201929,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.012353086289190436,0.8072825206099317,1.2311301252872917,1.6385692575225361,1.9456679642677155,0.8072553090505391,2.727228734925581,2.905234385569585
103000,-1036.0888586129056,7.685691285198515,3.871374638077472e-7,1.1967589338332712e-5,1.4890516252619854,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1587012224269795,0.8072389576505237,0.8933007369406677,1.5429018330537003,1.9456679642677155,0.8073071153432819,2.727228734925581,2.8389297461600385
104000,-1034.5725006200869,10.794037598015999,2.8111331101436346e-7,1.2765335673120678e-5,2.489805158218412,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.061231331058094605,0.8070755045717397,1.1005268487385051,1.6434212851829637,1.9456679642677155,0.8071149000359723,2.727228734925581,2.8736223787299755
105000,-1035.1603305837689,13.54000270141315,8.483265987539273e-7,1.165666180187038e-5,1.414396589525814,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05951771614899222,0.807300450013539,1.1493793081497616,1.6094662786699558,1.9456679642677155,0.8071362288749174,2.7272437202652178,2.91001671592974
106000,-1033.8696431579506,15.545952083885396,5.2730790551682594e-8,1.4209888228641499e-5,2.9075698417520766,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07957713670927993,0.8072562768525281,1.0123870888803412,1.6380426850892669,1.9456679642677155,0.807402910871442,2.7272437202652178,2.9290049608624544
107000,-1036.8746675138482,13.873867529680824,3.553839058902785e-7,1.0428718851341661e-5,3.285923161022987,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.096094944233354,0.8073366690707476,1.162596107253161,1.3633372107318082,1.9456679642677155,0.8072806495721161,2.7272437202652178,2.9290049608624544
108000,-1033.9136350520157,18.48935979119542,7.419141791112201e-9,1.5012489049088525e-5,2.469729410048913,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08723952356105608,0.807381296066914,1.213163453708102,1.6478221026834876,1.9456679642677155,0.8071236980652134,2.7272437202652178,2.9290049608624544
109000,-1035.30916058823,17.051407405415592,4.3493108582645726e-7,1.464268464828209e-5,2.789983705979995,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.20130650262055425,0.8071681250248466,1.0386521053654156,1.6478221026834876,1.9456679642677155,0.8072483232772675,2.7272437202652178,2.9290049608624544
110000,-1036.9520098984292,13.479866384464279,6.771762155564173e-7,1.0006849708715145e-5,2.2647434031231612,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.12127589691434096,0.8074032800342241,0.8829598680398554,1.6478221026834876,1.9248964664095898,0.807267235188832,2.7272437202652178,2.9290049608624544
111000,-1037.9649530685115,15.285688537872517,2.021360383879423e-6,1.2330570890867066e-5,2.2855630134941456,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10939777816714148,0.8073475410732927,1.1659323427551656,1.6478221026834876,1.9398964268739856,0.8072707230032049,2.7272437202652178,2.9290049608624544
112000,-1035.2176450990798,13.017748943301077,5.767285567961602e-7,1.1587568427061565e-5,3.2635258926653443,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11568599778944087,0.807172126852047,1.06633336326523,1.6478221026834876,1.936709957063914,0.8072792072141861,2.7272437202652178,2.926646981421978
113000,-1034.5461109285034,14.133302849479099,1.4701556848061917e-7,1.2833741599267781e-5,1.5208475632889105,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08579249757690696,0.8071677552945581,0.9894797893237873,1.6501186157990995,1.919503536755171,0.8072521489272653,2.7272437202652178,2.926646981421978
114000,-1034.3671225854494,7.675949396112287,1.6432162252232323e-8,1.5206519063872413e-5,5.052718708280516,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.023615438661971716,0.8071519206004155,1.1997391173429128,1.5976739335639678,1.907856650760638,0.807117146906009,2.7272437202652178,2.9251819354851487
115000,-1036.31751942969,11.586782202788605,9.502267274111107e-7,1.3199612112357412e-5,3.4160495952578964,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.125629570368721,0.8071756104130771,1.2411690999305367,1.6421154768187587,1.9006296128800202,0.8072734709156696,2.7272437202652178,2.90915261432587
116000,-1035.4868428462532,7.4347273615358205,1.0509369556534703e-7,1.1972213511535165e-5,2.855142980531053,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07565426785734762,0.8073524219009174,0.8584492797487444,1.3745588612337647,1.924919190550293,0.8071115355087555,2.7272437202652178,2.9170203124375567
117000,-1037.5149823489478,7.659804314737958,1.3572034691073698e-6,1.0814018668240878e-5,2.313678750308661,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0665584104221225,0.8073009466738387,1.1201541694165678,1.4279331055666167,1.8870166201804295,0.8070790440522018,2.7272437202652178,2.9060178441915454
118000,-1035.5301504211075,9.321657428453577,6.315083621766136e-7,1.1512534659599264e-5,2.217379490406888,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13122111128268593,0.8073267486712283,1.008590245792302,1.596193581310723,1.930048439304528,0.8071608328615193,2.7272437202652178,2.9023073343227495
119000,-1037.7356079164922,14.00359468384615,1.1457785537830596e-6,1.005508103470104e-5,2.8777565794993896,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15079177920350076,0.8072955665342354,1.2483060030529454,1.43522869461424,1.9435412877387952,0.8072641897510938,2.7272437202652178,2.9214175047566875
120000,-1036.2741849890506,12.488217862974299,6.530225454249519e-7,1.3503352343125638e-5,2.437937571170249,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.17886688872462683,0.807276036729147,1.2483060030529454,1.5614339386385798,1.8911652335338154,0.807102010722495,2.7272437202652178,2.9225430563696793
121000,-1038.8052768140326,8.698099952311182,1.3589716867150796e-6,1.0117189069990677e-5,2.6455951117379017,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1275182329287239,0.8071333975486166,1.2213689586982568,1.3399195092685297,1.9329269070985202,0.8072220981484058,2.7272437202652178,2.843962675639475
122000,-1037.5623777181345,13.242326019015376,1.482409359639963e-6,1.1772519393657146e-5,2.3830289079151923,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13983267106350783,0.8071118431625355,1.240122122101236,1.4300818085509757,1.9329269070985202,0.8073088272537334,2.7272437202652178,2.929379117528611
123000,-1033.9118017608937,13.349282542820873,7.613894196275206e-8,1.3520597557830934e-5,1.83292030567433,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11171799445325098,0.8071782535461437,1.119870377837395,1.5664409897277538,1.9372900718043424,0.8071130646010937,2.7272437202652178,2.930055464637209
124000,-1034.926313333322,15.715301573339161,1.987007071337913e-7,1.5858792202977517e-5,2.175858539737098,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1252983421384221,0.8070907796403695,1.217684838037468,1.6455462700053367,1.9248750957279857,0.8072192980214403,2.7272437202652178,2.930055464637209
125000,-1038.5564626011765,18.97541404835184,1.6255926533987766e-7,1.0815207511232797e-5,2.7053647724682723,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18650735672165578,0.8073122099245398,1.2501957271972226,1.566434175700066,1.893318326950065,0.8073092537036943,2.7272437202652178,2.930055464637209
126000,-1035.1979555942007,24.36807414428117,6.503331420392442e-7,1.3873615681279848e-5,2.901105289512077,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1615683983498821,0.8073050418622856,1.2501957271972226,1.6457042077552881,1.9454493771911687,0.8071256020357926,2.7272437202652178,2.930055464637209
127000,-1034.9211563714753,23.450670275841393,1.2324023427758833e-7,1.6526923397401634e-5,3.402430027357182,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03289220046705957,0.8072217647741915,1.2501957271972226,1.6457042077552881,1.9454493771911687,0.8071375984723357,2.7272437202652178,2.930055464637209
128000,-1036.9308980619858,19.44123071696713,9.224051195108111e-7,1.2659646508481577e-5,4.237076223696724,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06143729583444757,0.8072766607435349,1.2501957271972226,1.3284405214244717,1.9454493771911687,0.8073270689943269,2.7272437202652178,2.930055464637209
129000,-1033.919416749993,15.894150701302484,1.183558548594945e-7,1.4794447772419164e-5,2.2289341132291973,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11093792387288605,0.8072029071177503,1.1449204526791554,1.582226542385013,1.9454493771911687,0.8073889280528496,2.7272437202652178,2.930055464637209
130000,-1034.19507961002,16.954146068467303,2.6945825875675185e-7,1.2305135763653329e-5,1.1719754154598563,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03412874309816084,0.80714569587425,1.0641016288474612,1.646509517631103,1.9454493771911687,0.807252388953144,2.7272437202652178,2.930055464637209
131000,-1035.0466498432197,19.568374563087477,7.417139851621505e-7,1.2298354558419394e-5,2.4186182242791685,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06394925950969212,0.8070986881268292,1.2341453688094686,1.646509517631103,1.9454493771911687,0.8070746756377134,2.7272437202652178,2.930055464637209
132000,-1035.4120394256852,13.988337187918,7.22954678268244e-8,1.1323702864268277e-5,3.9013927823820036,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08627582289812176,0.8071821367026351,1.1455434345200213,1.487438723453105,1.9454493771911687,0.8072918314296491,2.7272437202652178,2.930055464637209
133000,-1035.050577245701,14.740430988450242,5.611688494467047e-7,1.2126169589921659e-5,3.4252205052430726,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15748672629054647,0.8071037315650095,1.0493153678946805,1.6350012915661687,1.9454493771911687,0.807341317085488,2.7272437202652178,2.9292114777645857
134000,-1035.2975565838794,14.558797923261965,5.373071671602783e-7,1.2534994432915037e-5,2.3044984275319154,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11482052385654293,0.8073415098636002,1.2188723009223263,1.6398082116929198,1.9454493771911687,0.8072051463877186,2.7272437202652178,2.8877939164967046
135000,-1038.4428937113898,12.465927910838266,5.970048239471149e-7,1.1346929824525294e-5,2.1208795705489987,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03240567524707416,0.8070794763615649,1.2472336896019103,1.3834016155368314,1.9454493771911687,0.8071172174862663,2.7272437202652178,2.699585585084801
136000,-1034.880454433651,14.50771723151794,3.519075317502809e-7,1.2335160303684907e-5,1.2777410134952316,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06749003789532419,0.807106821320555,1.2385887286140778,1.514865362118684,1.9454493771911687,0.8072742874289742,2.7272437202652178,2.9259054872044947
137000,-1038.550023006849,10.626229695328682,1.6762483382111974e-6,1.0135722826406515e-5,1.8418429796753177,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13101537561760587,0.8072999983713344,1.0941403457982486,1.3423732388430303,1.9454493771911687,0.8071142833484861,2.7272437202652178,2.8762417587626485
138000,-1035.832788199031,17.284945076612587,1.2039982261688623e-6,1.0737258681865664e-5,1.2270668311118271,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.057470373758139175,0.8071571260810434,1.1566034193133816,1.6274776234224988,1.9454493771911687,0.8070893301881877,2.7272437202652178,2.930229195439197
139000,-1035.172633028413,15.793324593549494,8.817992324831161e-8,1.3508865038503419e-5,2.567732049653995,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.019245027358995526,0.8071327441917823,1.194038328879224,1.3226843224550047,1.9454493771911687,0.8071677377496718,2.7272437202652178,2.930229195439197
140000,-1034.5184679406877,17.337289250748537,5.322966282865819e-7,1.2045109694066848e-5,1.6915565456107793,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06108778620110318,0.8073836926413414,1.1271467317030859,1.6240118629619658,1.945358434320575,0.8071613408822201,2.7272437202652178,2.930229195439197
141000,-1034.5225489628358,13.785568944263382,3.010479478025429e-7,1.2057739757611301e-5,4.632998776180721,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.024886535421391198,0.8070832354243365,0.8788218388248581,1.619473053793228,1.945358434320575,0.8073222137563104,2.7272437202652178,2.930229195439197
142000,-1034.0778616922223,19.2865624359945,2.1442670893802114e-7,1.3966082553621313e-5,3.615648827005332,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11453219273418795,0.8072821924591375,1.1520464269942612,1.6498584768405489,1.945358434320575,0.8072801933250119,2.7272437202652178,2.930229195439197
143000,-1037.8760763309201,18.11637861545557,9.608374300727491e-7,1.5588447750702065e-5,3.6216137607374375,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11982730584801739,0.8073620102327548,0.9514559314451569,1.6498584768405489,1.945358434320575,0.8072932928703742,2.7272437202652178,2.930229195439197
144000,-1035.53043045309,17.188508256943305,5.113444249677577e-7,1.1066906811813753e-5,2.764690602514217,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07679944412719716,0.8072400772468266,1.1816448062175842,1.6017870099839384,1.945358434320575,0.8071832974671922,2.7272437202652178,2.930229195439197
145000,-1035.7458677205307,19.887458165836286,4.842108544549652e-7,1.1410680423067649e-5,1.259757671444826,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07519516282872839,0.8073316807458062,1.2422582889272762,1.642126276640409,1.945358434320575,0.807170973717346,2.7272437202652178,2.930229195439197
146000,-1033.8716633206764,15.472637482129176,8.028678104444773e-8,1.4444609800725263e-5,2.521683340313559,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06267361826884527,0.8072376771325998,1.043318369056361,1.5360024672420165,1.945358434320575,0.8073263671079619,2.7272437202652178,2.930229195439197
147000,-1036.5602178813135,12.821012209529552,1.1934497343617024e-6,1.1643208983245563e-5,2.2058537639622187,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.16253215328109533,0.8071262751035785,1.0727102459378821,1.4921389042807924,1.9214377162728369,0.8072071445206891,2.7272437202652178,2.930229195439197
148000,-1039.5869830769134,15.285726687309987,2.1477239436323985e-6,1.050725448672323e-5,1.7388071279587871,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21661112893355344,0.8072388709814285,1.2441626698074375,1.411551271153254,1.9246525596073925,0.8074008246899109,2.7272437202652178,2.930229195439197
